date,cloud_amount,frost_days,profile_soil_moisture,root_soil_wetness,surface_soil_wetness,corrected_precipitation,surface_pressure,specific_humidity,relative_humidity,average_temperature,frost_point,max_temperature,min_temperature,wind_speed,point,latitude,longitude,country_iso3_id
1993-07,43.1,0.0,0.29,0.29,0.18,0.05,101.14,13.12,81.78,21.89,18.34,32.24,18.28,6.05,point_2,21.875,-17.0,ESH
1993-08,43.31,0.0,0.29,0.29,0.21,0.22,101.18,13.54,79.67,22.87,18.85,30.01,19.36,6.11,point_2,21.875,-17.0,ESH
1993-09,39.56,0.0,0.3,0.3,0.26,0.48,101.37,12.85,77.72,22.44,17.98,32.42,18.42,6.11,point_2,21.875,-17.0,ESH
1993-10,35.35,0.0,0.31,0.31,0.27,0.45,101.34,11.84,77.75,21.24,16.67,32.98,16.82,5.07,point_2,21.875,-17.0,ESH
1993-11,41.15,0.0,0.3,0.3,0.26,0.12,101.53,10.06,73.36,19.37,13.88,24.71,13.18,5.08,point_2,21.875,-17.0,ESH
1993-12,39.82,0.0,0.3,0.29,0.2,0.02,101.69,7.74,63.55,17.67,9.76,25.04,12.21,5.17,point_2,21.875,-17.0,ESH
1993-13,41.32,0.0,0.29,0.29,0.2,0.15,101.44,10.58,73.71,19.99,14.52,32.98,11.91,5.63,point_2,21.875,-17.0,ESH
1994-01,25.45,0.0,0.3,0.29,0.17,0.05,101.77,6.72,57.32,17.2,7.72,27.59,10.2,5.17,point_2,21.875,-17.0,ESH
1994-02,30.01,0.0,0.29,0.29,0.16,0.03,101.7,7.78,64.29,17.89,9.65,29.49,11.96,5.05,point_2,21.875,-17.0,ESH
1994-03,27.55,0.0,0.29,0.29,0.14,0.02,101.56,9.35,76.02,17.93,12.92,28.77,13.9,6.2,point_2,21.875,-17.0,ESH
1994-04,52.05,0.0,0.29,0.29,0.13,0.08,101.3,9.79,69.54,20.18,13.38,31.58,15.37,4.8,point_2,21.875,-17.0,ESH
1994-05,37.8,0.0,0.29,0.29,0.18,0.02,101.36,11.09,80.9,19.34,15.7,24.15,15.49,6.71,point_2,21.875,-17.0,ESH
1994-06,32.86,0.0,0.29,0.29,0.16,0.0,101.28,11.76,79.22,20.78,16.61,30.27,17.5,6.9,point_2,21.875,-17.0,ESH
1994-07,35.85,0.0,0.29,0.29,0.15,0.02,101.08,13.47,82.52,22.17,18.74,33.69,18.98,5.11,point_2,21.875,-17.0,ESH
1994-08,36.81,0.0,0.29,0.29,0.18,0.07,101.08,13.85,81.39,22.85,19.21,31.62,19.59,5.86,point_2,21.875,-17.0,ESH
1994-09,41.0,0.0,0.29,0.29,0.2,0.08,101.12,13.03,78.53,22.48,18.21,32.12,18.69,6.08,point_2,21.875,-17.0,ESH
1994-10,26.02,0.0,0.29,0.29,0.17,0.04,101.32,12.48,78.18,22.0,17.53,33.82,17.63,4.99,point_2,21.875,-17.0,ESH
1994-11,37.16,0.0,0.29,0.29,0.16,0.01,101.48,9.42,62.72,21.31,12.7,30.01,16.07,4.19,point_2,21.875,-17.0,ESH
1994-12,53.68,0.0,0.29,0.29,0.16,0.29,101.78,7.1,51.76,19.5,8.25,26.6,12.19,4.23,point_2,21.875,-17.0,ESH
1994-13,36.35,0.0,0.29,0.29,0.16,0.06,101.4,10.49,71.87,20.3,14.22,33.82,10.2,5.44,point_2,21.875,-17.0,ESH
1995-01,24.37,0.0,0.29,0.29,0.2,0.01,101.96,6.07,50.96,17.36,5.94,25.34,9.69,4.94,point_2,21.875,-17.0,ESH
1995-02,24.55,0.0,0.29,0.29,0.13,0.02,101.75,7.49,55.54,19.67,9.08,31.86,13.96,5.37,point_2,21.875,-17.0,ESH
1995-03,26.31,0.0,0.29,0.29,0.13,0.01,101.4,10.08,76.86,18.68,14.07,25.87,13.97,5.07,point_2,21.875,-17.0,ESH
1995-04,32.27,0.0,0.29,0.29,0.13,0.0,101.27,10.36,75.44,19.51,14.58,29.54,15.94,5.7,point_2,21.875,-17.0,ESH
1995-05,39.4,0.0,0.29,0.29,0.12,0.0,101.22,11.76,80.66,20.44,16.58,28.06,17.17,6.44,point_2,21.875,-17.0,ESH
1995-06,29.39,0.0,0.29,0.29,0.13,0.0,101.3,12.61,78.55,22.05,17.71,33.3,18.23,6.1,point_2,21.875,-17.0,ESH
1995-07,35.82,0.0,0.29,0.29,0.12,0.01,101.04,14.06,80.7,23.23,19.36,30.69,19.67,5.89,point_2,21.875,-17.0,ESH
1995-08,42.21,0.0,0.29,0.29,0.14,0.08,101.01,14.44,77.38,24.54,19.8,33.98,20.7,5.54,point_2,21.875,-17.0,ESH
1995-09,41.93,0.0,0.29,0.29,0.19,0.3,101.22,13.75,75.74,24.06,19.08,32.63,19.78,5.46,point_2,21.875,-17.0,ESH
1995-10,32.25,0.0,0.29,0.29,0.21,0.19,101.31,12.19,70.16,23.6,16.93,33.04,18.79,4.51,point_2,21.875,-17.0,ESH
1995-11,42.26,0.0,0.29,0.29,0.2,0.01,101.43,10.93,66.73,22.62,15.0,32.49,16.86,4.01,point_2,21.875,-17.0,ESH
1995-12,27.74,0.0,0.3,0.29,0.2,0.2,101.62,9.49,67.2,20.09,13.06,29.71,14.89,3.51,point_2,21.875,-17.0,ESH
1995-13,33.21,0.0,0.29,0.29,0.16,0.07,101.38,11.1,71.33,21.32,15.1,33.98,9.69,5.21,point_2,21.875,-17.0,ESH
1996-01,34.65,0.0,0.3,0.3,0.22,0.22,101.44,10.05,74.11,19.32,13.99,30.86,14.7,4.2,point_2,21.875,-17.0,ESH
1996-02,57.55,0.0,0.3,0.3,0.25,0.15,101.45,9.49,70.93,19.02,13.08,29.53,13.32,5.75,point_2,21.875,-17.0,ESH
1996-03,39.43,0.0,0.3,0.3,0.24,0.21,101.33,10.12,75.08,19.16,14.11,27.26,14.72,4.79,point_2,21.875,-17.0,ESH
1996-04,24.62,0.0,0.29,0.29,0.16,0.01,101.22,10.4,75.18,19.84,14.53,31.67,15.79,5.62,point_2,21.875,-17.0,ESH
1996-05,33.17,0.0,0.29,0.29,0.14,0.01,101.35,11.89,77.31,21.26,16.72,30.24,17.02,5.64,point_2,21.875,-17.0,ESH
1996-06,36.67,0.0,0.29,0.29,0.14,0.01,101.26,12.44,79.33,21.62,17.51,29.98,17.92,6.75,point_2,21.875,-17.0,ESH
1996-07,37.36,0.0,0.29,0.29,0.14,0.02,101.18,13.31,81.78,22.13,18.58,29.61,19.09,6.38,point_2,21.875,-17.0,ESH
1996-08,34.66,0.0,0.3,0.3,0.26,0.67,101.11,13.75,78.9,23.27,19.08,32.68,19.65,6.32,point_2,21.875,-17.0,ESH
1996-09,34.56,0.0,0.3,0.3,0.26,0.19,101.2,13.17,77.38,22.95,18.4,31.17,19.14,5.9,point_2,21.875,-17.0,ESH
1996-10,32.69,0.0,0.3,0.29,0.19,0.03,101.32,11.48,69.99,22.67,15.88,32.54,17.63,4.86,point_2,21.875,-17.0,ESH
1996-11,47.67,0.0,0.29,0.29,0.13,0.02,101.47,9.25,59.69,21.88,12.44,31.3,16.71,4.61,point_2,21.875,-17.0,ESH
1996-12,40.31,0.0,0.29,0.29,0.16,0.11,101.58,9.92,74.82,18.94,13.8,27.23,13.68,4.08,point_2,21.875,-17.0,ESH
1996-13,37.78,0.0,0.29,0.29,0.19,0.14,101.33,11.27,74.54,21.01,15.68,32.68,13.32,5.41,point_2,21.875,-17.0,ESH
1997-01,44.09,0.0,0.3,0.29,0.21,0.15,101.53,8.79,67.14,18.88,11.75,27.15,12.81,3.92,point_2,21.875,-17.0,ESH
1997-02,66.03,0.0,0.3,0.29,0.18,0.12,101.62,6.82,45.69,21.23,7.64,30.6,15.69,4.78,point_2,21.875,-17.0,ESH
1997-03,21.73,0.0,0.3,0.3,0.23,0.57,101.49,8.41,60.53,20.25,10.63,29.95,15.02,4.53,point_2,21.875,-17.0,ESH
1997-04,32.25,0.0,0.3,0.3,0.22,0.08,101.39,10.94,76.3,20.27,15.41,28.34,16.76,5.51,point_2,21.875,-17.0,ESH
1997-05,55.71,0.0,0.29,0.29,0.17,0.12,101.43,11.27,76.04,20.83,15.88,31.58,16.66,5.9,point_2,21.875,-17.0,ESH
1997-06,29.89,0.0,0.3,0.29,0.19,0.01,101.32,12.2,77.72,21.65,17.2,30.79,18.49,6.74,point_2,21.875,-17.0,ESH
1997-07,29.55,0.0,0.29,0.29,0.17,0.11,101.29,12.95,81.32,21.81,18.15,27.87,18.79,6.87,point_2,21.875,-17.0,ESH
1997-08,45.2,0.0,0.3,0.29,0.22,0.14,101.21,13.72,79.72,23.07,19.09,33.55,18.99,5.27,point_2,21.875,-17.0,ESH
1997-09,32.13,0.0,0.3,0.29,0.21,0.08,101.26,13.52,78.97,23.09,18.8,33.08,19.27,5.66,point_2,21.875,-17.0,ESH
1997-10,31.25,0.0,0.29,0.29,0.18,0.12,101.32,13.29,79.38,22.75,18.49,33.8,18.74,4.35,point_2,21.875,-17.0,ESH
1997-11,43.43,0.0,0.29,0.29,0.17,0.03,101.46,10.88,71.88,21.33,15.12,32.6,16.59,5.02,point_2,21.875,-17.0,ESH
1997-12,15.58,0.0,0.29,0.29,0.14,0.0,101.73,8.4,63.26,19.09,10.69,27.71,13.06,4.15,point_2,21.875,-17.0,ESH
1997-13,37.24,0.0,0.3,0.29,0.19,0.13,101.42,10.93,71.5,21.19,14.9,33.8,12.81,5.23,point_2,21.875,-17.0,ESH
1998-01,43.77,0.0,0.29,0.29,0.19,0.18,101.57,8.31,61.99,19.23,10.62,27.52,13.61,4.33,point_2,21.875,-17.0,ESH
1998-02,37.63,0.0,0.29,0.29,0.18,0.03,101.56,9.75,66.41,20.95,12.87,30.08,16.4,3.84,point_2,21.875,-17.0,ESH
1998-03,47.19,0.0,0.3,0.3,0.17,1.1,101.39,9.24,63.32,20.98,12.02,32.52,15.68,4.36,point_2,21.875,-17.0,ESH
1998-04,33.47,0.0,0.32,0.32,0.3,0.06,101.35,10.61,76.42,19.62,14.99,29.06,16.29,7.18,point_2,21.875,-17.0,ESH
1998-05,55.66,0.0,0.31,0.3,0.26,0.04,101.45,10.81,77.43,19.71,15.32,25.15,16.26,6.57,point_2,21.875,-17.0,ESH
1998-06,25.6,0.0,0.3,0.29,0.21,0.0,101.37,12.45,81.63,21.11,17.55,28.82,17.92,6.55,point_2,21.875,-17.0,ESH
1998-07,37.97,0.0,0.3,0.29,0.17,0.02,101.1,13.24,82.61,21.83,18.49,31.71,18.01,5.72,point_2,21.875,-17.0,ESH
1998-08,32.68,0.0,0.3,0.29,0.2,0.08,101.03,14.08,82.9,22.73,19.47,29.46,18.74,5.69,point_2,21.875,-17.0,ESH
1998-09,55.2,0.0,0.3,0.3,0.25,0.35,101.14,14.01,78.73,23.65,19.39,34.0,19.59,5.36,point_2,21.875,-17.0,ESH
1998-10,46.95,0.0,0.3,0.29,0.21,0.07,101.37,12.09,72.24,22.83,16.84,31.5,18.47,5.18,point_2,21.875,-17.0,ESH
1998-11,43.31,0.0,0.29,0.29,0.15,0.03,101.4,9.23,59.78,21.65,12.09,31.37,14.63,3.92,point_2,21.875,-17.0,ESH
1998-12,45.58,0.0,0.29,0.29,0.17,0.08,101.68,7.99,62.6,18.46,10.29,26.02,13.5,4.43,point_2,21.875,-17.0,ESH
1998-13,42.08,0.0,0.3,0.29,0.21,0.17,101.37,10.98,72.17,21.06,14.99,34.0,13.5,5.26,point_2,21.875,-17.0,ESH
1999-01,33.76,0.0,0.3,0.29,0.21,0.1,101.63,8.15,67.32,17.54,10.53,25.59,11.61,4.92,point_2,21.875,-17.0,ESH
1999-02,14.0,0.0,0.29,0.29,0.17,0.05,101.78,7.26,62.98,16.93,8.68,24.14,11.34,6.37,point_2,21.875,-17.0,ESH
1999-03,25.77,0.0,0.29,0.29,0.15,0.02,101.4,9.57,77.2,17.86,13.32,24.57,13.68,5.34,point_2,21.875,-17.0,ESH
1999-04,27.0,0.0,0.29,0.29,0.13,0.0,101.28,9.62,70.82,19.77,13.21,34.09,15.0,6.24,point_2,21.875,-17.0,ESH
1999-05,40.65,0.0,0.29,0.29,0.13,0.01,101.25,11.06,77.84,20.08,15.61,30.23,16.02,6.74,point_2,21.875,-17.0,ESH
1999-06,46.08,0.0,0.29,0.29,0.14,0.01,101.18,11.86,77.72,21.21,16.72,30.99,17.73,7.46,point_2,21.875,-17.0,ESH
1999-07,30.1,0.0,0.29,0.29,0.14,0.03,101.09,13.03,82.27,21.68,18.25,32.11,18.98,6.07,point_2,21.875,-17.0,ESH
1999-08,49.39,0.0,0.29,0.29,0.17,0.09,100.98,13.89,79.5,23.35,19.23,32.66,19.3,5.27,point_2,21.875,-17.0,ESH
1999-09,37.83,0.0,0.29,0.29,0.2,0.1,101.13,13.4,77.18,23.33,18.65,32.05,19.73,5.84,point_2,21.875,-17.0,ESH
1999-10,51.48,0.0,0.29,0.29,0.2,0.12,101.36,12.68,77.58,22.27,17.8,29.67,18.2,5.24,point_2,21.875,-17.0,ESH
1999-11,33.39,0.0,0.29,0.29,0.16,0.02,101.38,10.47,71.39,20.81,14.52,32.86,14.45,4.31,point_2,21.875,-17.0,ESH
1999-12,54.12,0.0,0.29,0.29,0.16,0.1,101.7,7.61,57.72,18.86,9.34,29.16,10.59,4.71,point_2,21.875,-17.0,ESH
1999-13,36.96,0.0,0.29,0.29,0.16,0.05,101.35,10.72,73.29,20.31,14.66,34.09,10.59,5.71,point_2,21.875,-17.0,ESH
2000-01,44.15,0.0,0.29,0.29,0.2,0.41,101.57,7.6,65.12,17.01,9.46,28.44,11.3,4.84,point_2,21.875,-17.0,ESH
2000-02,22.13,0.0,0.3,0.3,0.21,0.01,101.68,6.88,52.76,19.02,7.71,26.91,12.49,4.53,point_2,21.875,-17.0,ESH
2000-03,38.76,0.0,0.29,0.29,0.13,0.03,101.27,9.04,65.53,20.27,11.85,31.95,15.09,4.75,point_2,21.875,-17.0,ESH
2000-04,33.12,0.0,0.29,0.29,0.14,0.01,101.33,10.11,73.78,19.56,14.17,29.6,15.97,6.26,point_2,21.875,-17.0,ESH
2000-05,29.94,0.0,0.29,0.29,0.14,0.0,101.33,11.1,79.41,19.69,15.73,25.42,16.36,6.21,point_2,21.875,-17.0,ESH
2000-06,39.76,0.0,0.29,0.29,0.14,0.01,101.18,12.36,80.24,21.35,17.36,35.76,17.64,6.42,point_2,21.875,-17.0,ESH
2000-07,29.91,0.0,0.29,0.29,0.14,0.08,101.05,13.12,82.56,21.68,18.35,29.83,18.47,6.18,point_2,21.875,-17.0,ESH
2000-08,44.43,0.0,0.3,0.29,0.22,0.15,101.17,14.23,80.73,23.44,19.64,33.18,19.91,6.04,point_2,21.875,-17.0,ESH
2000-09,34.85,0.0,0.29,0.29,0.22,0.18,101.17,13.47,79.73,22.85,18.73,33.75,19.62,6.17,point_2,21.875,-17.0,ESH
2000-10,32.69,0.0,0.29,0.29,0.18,0.03,101.42,11.99,78.19,21.3,16.79,29.54,17.01,5.67,point_2,21.875,-17.0,ESH
2000-11,39.49,0.0,0.29,0.29,0.2,0.14,101.48,9.8,71.7,19.57,13.55,28.2,13.92,5.17,point_2,21.875,-17.0,ESH
2000-12,31.69,0.0,0.29,0.29,0.16,0.03,101.7,8.66,67.55,18.65,11.42,27.42,13.43,4.19,point_2,21.875,-17.0,ESH
2000-13,35.08,0.0,0.29,0.29,0.17,0.09,101.36,10.7,73.11,20.37,14.56,35.76,11.3,5.54,point_2,21.875,-17.0,ESH
2001-01,30.22,0.0,0.29,0.29,0.15,0.01,101.79,8.51,67.99,18.3,11.14,28.04,13.23,5.56,point_2,21.875,-17.0,ESH
2001-02,35.85,0.0,0.29,0.29,0.12,0.01,101.61,7.38,59.2,18.3,8.54,27.93,12.34,4.89,point_2,21.875,-17.0,ESH
2001-03,34.58,0.0,0.29,0.29,0.13,0.04,101.42,10.36,77.0,19.34,14.51,29.72,15.3,5.34,point_2,21.875,-17.0,ESH
2001-04,31.33,0.0,0.29,0.29,0.14,0.0,101.33,10.27,75.85,19.47,14.34,32.12,15.64,6.23,point_2,21.875,-17.0,ESH
2001-05,33.19,0.0,0.29,0.29,0.15,0.02,101.38,10.85,78.5,19.52,15.25,25.35,15.46,6.81,point_2,21.875,-17.0,ESH
2001-06,35.97,0.0,0.29,0.29,0.15,0.0,101.24,12.27,80.74,21.09,17.27,32.55,17.54,7.1,point_2,21.875,-17.0,ESH
2001-07,31.89,0.0,0.29,0.29,0.14,0.0,101.14,12.88,80.24,21.97,18.04,34.44,18.58,6.18,point_2,21.875,-17.0,ESH
2001-08,37.62,0.0,0.29,0.29,0.17,0.08,101.22,14.16,79.52,23.67,19.58,32.29,19.8,5.97,point_2,21.875,-17.0,ESH
2001-09,44.4,0.0,0.29,0.29,0.17,0.03,101.27,13.29,74.9,23.78,18.52,33.5,19.61,5.89,point_2,21.875,-17.0,ESH
2001-10,30.9,0.0,0.29,0.29,0.15,0.01,101.31,12.39,73.61,23.08,16.97,33.69,18.76,4.87,point_2,21.875,-17.0,ESH
2001-11,29.7,0.0,0.29,0.29,0.14,0.07,101.42,11.48,75.75,21.04,16.02,29.89,16.07,4.41,point_2,21.875,-17.0,ESH
2001-12,46.49,0.0,0.29,0.29,0.18,0.05,101.42,10.61,72.95,20.51,14.7,29.26,15.02,3.1,point_2,21.875,-17.0,ESH
2001-13,35.18,0.0,0.29,0.29,0.15,0.03,101.38,11.2,74.69,20.84,15.41,34.44,12.34,5.53,point_2,21.875,-17.0,ESH
2002-01,31.66,0.0,0.3,0.3,0.27,0.51,101.68,8.35,61.69,19.24,10.55,26.83,11.8,4.54,point_2,21.875,-17.0,ESH
2002-02,41.78,0.0,0.3,0.29,0.18,0.03,101.61,8.05,59.43,19.64,10.03,30.7,14.03,4.29,point_2,21.875,-17.0,ESH
2002-03,46.99,0.0,0.29,0.29,0.14,0.04,101.46,9.0,67.78,19.3,12.1,31.93,14.45,4.94,point_2,21.875,-17.0,ESH
2002-04,32.16,0.0,0.29,0.29,0.15,0.04,101.32,9.98,72.38,19.66,13.9,32.53,15.74,5.51,point_2,21.875,-17.0,ESH
2002-05,35.29,0.0,0.29,0.29,0.15,0.01,101.38,10.6,77.49,19.44,14.99,30.36,15.92,6.76,point_2,21.875,-17.0,ESH
2002-06,28.19,0.0,0.29,0.29,0.14,0.0,101.39,11.78,80.43,20.49,16.68,31.96,16.98,7.02,point_2,21.875,-17.0,ESH
2002-07,28.05,0.0,0.29,0.29,0.14,0.0,101.31,12.69,83.24,21.02,17.86,27.04,17.63,6.35,point_2,21.875,-17.0,ESH
2002-08,40.13,0.0,0.29,0.29,0.16,0.08,101.18,12.95,78.12,22.53,18.14,31.88,19.11,6.6,point_2,21.875,-17.0,ESH
2002-09,47.24,0.0,0.29,0.29,0.2,0.08,101.26,13.37,79.13,22.83,18.67,31.19,19.6,5.91,point_2,21.875,-17.0,ESH
2002-10,37.58,0.0,0.29,0.29,0.19,0.05,101.3,12.73,75.72,22.87,17.59,31.58,19.04,4.99,point_2,21.875,-17.0,ESH
2002-11,34.42,0.0,0.29,0.29,0.15,0.03,101.59,10.56,72.18,20.8,14.58,31.07,16.19,4.8,point_2,21.875,-17.0,ESH
2002-12,36.24,0.0,0.29,0.29,0.21,0.19,101.71,9.5,69.87,19.54,12.85,28.73,13.44,3.71,point_2,21.875,-17.0,ESH
2002-13,36.64,0.0,0.29,0.29,0.17,0.09,101.43,10.8,73.12,20.61,14.83,32.53,11.8,5.45,point_2,21.875,-17.0,ESH
2003-01,28.2,0.0,0.29,0.29,0.15,0.01,101.9,7.64,62.73,17.85,9.31,27.49,12.29,5.41,point_2,21.875,-17.0,ESH
2003-02,39.95,0.0,0.29,0.29,0.14,0.02,101.57,9.33,77.63,17.36,12.9,24.64,12.44,5.64,point_2,21.875,-17.0,ESH
2003-03,26.62,0.0,0.29,0.29,0.15,0.05,101.4,9.11,69.52,19.17,12.12,31.36,14.08,4.97,point_2,21.875,-17.0,ESH
2003-04,29.9,0.0,0.29,0.29,0.15,0.02,101.41,10.64,77.38,19.5,15.06,26.31,15.9,5.75,point_2,21.875,-17.0,ESH
2003-05,36.96,0.0,0.29,0.29,0.16,0.06,101.3,11.05,76.36,20.46,15.56,35.46,16.47,6.16,point_2,21.875,-17.0,ESH
2003-06,30.82,0.0,0.29,0.29,0.15,0.0,101.24,12.67,82.64,21.11,17.81,26.71,18.04,6.63,point_2,21.875,-17.0,ESH
2003-07,32.63,0.0,0.29,0.29,0.16,0.02,101.14,13.5,83.32,21.98,18.83,31.26,18.6,6.39,point_2,21.875,-17.0,ESH
2003-08,42.09,0.0,0.29,0.29,0.17,0.04,101.11,14.44,80.86,23.66,19.87,31.94,20.11,5.33,point_2,21.875,-17.0,ESH
2003-09,41.27,0.0,0.3,0.3,0.26,0.56,101.19,14.05,79.41,23.57,19.41,32.26,20.27,5.24,point_2,21.875,-17.0,ESH
2003-10,55.99,0.0,0.3,0.3,0.27,0.48,101.23,13.11,79.99,22.28,18.33,32.6,18.51,4.81,point_2,21.875,-17.0,ESH
2003-11,27.84,0.0,0.3,0.3,0.26,0.0,101.43,10.97,76.83,20.13,15.37,28.19,14.95,4.33,point_2,21.875,-17.0,ESH
2003-12,43.24,0.0,0.3,0.29,0.19,0.07,101.62,8.08,59.99,19.43,10.23,28.52,13.72,3.89,point_2,21.875,-17.0,ESH
2003-13,36.29,0.0,0.29,0.29,0.18,0.11,101.38,11.22,75.56,20.54,15.4,35.46,12.29,5.38,point_2,21.875,-17.0,ESH
2004-01,29.33,0.0,0.3,0.3,0.23,0.23,101.66,8.82,71.24,18.07,11.9,25.55,11.63,5.0,point_2,21.875,-17.0,ESH
2004-02,28.58,0.0,0.3,0.29,0.18,0.08,101.46,8.8,65.07,19.41,11.46,28.11,13.83,4.13,point_2,21.875,-17.0,ESH
2004-03,30.16,0.0,0.3,0.29,0.16,0.06,101.42,8.97,65.37,19.78,11.79,31.73,14.65,5.42,point_2,21.875,-17.0,ESH
2004-04,25.23,0.0,0.3,0.29,0.2,0.12,101.33,10.34,73.82,19.8,14.54,32.73,16.22,5.61,point_2,21.875,-17.0,ESH
2004-05,14.95,0.0,0.29,0.29,0.16,0.01,101.51,10.85,77.11,19.83,15.32,25.28,15.89,6.23,point_2,21.875,-17.0,ESH
2004-06,9.88,0.0,0.29,0.29,0.15,0.01,101.45,12.45,81.68,21.14,17.53,27.45,17.63,6.28,point_2,21.875,-17.0,ESH
2004-07,17.73,0.0,0.29,0.29,0.15,0.01,101.11,13.41,81.62,22.27,18.66,31.97,18.65,5.73,point_2,21.875,-17.0,ESH
2004-08,20.55,0.0,0.29,0.29,0.15,0.03,101.22,14.2,79.41,23.76,19.6,34.51,20.35,5.29,point_2,21.875,-17.0,ESH
2004-09,39.0,0.0,0.3,0.3,0.25,0.55,101.22,13.48,78.84,23.05,18.74,32.44,19.68,5.88,point_2,21.875,-17.0,ESH
2004-10,29.87,0.0,0.3,0.3,0.25,0.14,101.32,13.6,82.21,22.45,18.84,30.97,17.82,4.65,point_2,21.875,-17.0,ESH
2004-11,30.42,0.0,0.3,0.3,0.26,0.42,101.38,10.86,70.74,21.33,15.05,29.46,16.1,3.55,point_2,21.875,-17.0,ESH
2004-12,35.33,0.0,0.3,0.3,0.27,0.24,101.53,9.21,71.57,18.31,12.51,24.43,10.05,5.61,point_2,21.875,-17.0,ESH
2004-13,25.92,0.0,0.3,0.29,0.2,0.16,101.38,11.25,74.89,20.77,15.49,34.51,10.05,5.28,point_2,21.875,-17.0,ESH
2005-01,23.64,0.0,0.3,0.3,0.21,0.09,101.7,7.08,58.87,17.46,8.37,26.54,11.18,4.59,point_2,21.875,-17.0,ESH
2005-02,15.23,0.0,0.3,0.29,0.19,0.11,101.49,8.66,73.93,16.93,11.62,23.19,10.88,4.36,point_2,21.875,-17.0,ESH
2005-03,7.33,0.0,0.3,0.29,0.18,0.02,101.41,10.27,75.95,19.43,14.24,31.3,14.21,4.86,point_2,21.875,-17.0,ESH
2005-04,24.02,0.0,0.3,0.29,0.15,0.02,101.33,10.93,79.5,19.47,15.43,28.61,15.74,6.45,point_2,21.875,-17.0,ESH
2005-05,29.65,0.0,0.3,0.29,0.21,0.15,101.26,11.66,79.54,20.47,16.49,28.62,17.1,6.82,point_2,21.875,-17.0,ESH
2005-06,15.34,0.0,0.29,0.29,0.18,0.03,101.2,12.8,80.08,21.89,17.94,32.34,17.83,5.51,point_2,21.875,-17.0,ESH
2005-07,14.85,0.0,0.29,0.29,0.19,0.07,101.23,13.25,81.18,22.19,18.5,32.27,18.69,6.33,point_2,21.875,-17.0,ESH
2005-08,26.11,0.0,0.29,0.29,0.21,0.15,101.11,14.35,81.28,23.45,19.77,35.28,19.26,6.09,point_2,21.875,-17.0,ESH
2005-09,34.47,0.0,0.32,0.32,0.3,1.13,101.23,13.97,76.59,24.13,19.3,35.74,18.97,5.37,point_2,21.875,-17.0,ESH
2005-10,20.83,0.0,0.31,0.31,0.28,0.07,101.36,13.19,79.03,22.66,18.42,33.12,19.1,5.25,point_2,21.875,-17.0,ESH
2005-11,23.33,0.0,0.3,0.3,0.21,0.03,101.37,11.24,76.87,20.58,15.72,30.5,16.22,4.35,point_2,21.875,-17.0,ESH
2005-12,40.55,0.0,0.3,0.3,0.22,0.16,101.38,9.93,70.39,19.9,13.6,28.93,14.48,3.66,point_2,21.875,-17.0,ESH
2005-13,22.95,0.0,0.3,0.3,0.21,0.17,101.34,11.44,76.1,20.71,15.78,35.74,10.88,5.3,point_2,21.875,-17.0,ESH
2006-01,26.23,0.0,0.3,0.3,0.26,0.51,101.66,8.36,69.79,17.34,11.14,23.69,10.04,4.95,point_2,21.875,-17.0,ESH
2006-02,23.71,0.0,0.31,0.31,0.28,0.15,101.56,9.2,73.41,18.05,12.68,24.68,13.29,5.31,point_2,21.875,-17.0,ESH
2006-03,9.79,0.0,0.3,0.3,0.19,0.01,101.43,9.39,69.62,19.59,12.6,30.47,14.28,5.01,point_2,21.875,-17.0,ESH
2006-04,14.62,0.0,0.3,0.29,0.15,0.01,101.2,10.9,79.65,19.37,15.36,30.46,15.51,6.29,point_2,21.875,-17.0,ESH
2006-05,13.43,0.0,0.3,0.29,0.15,0.02,101.39,11.19,79.98,19.73,15.84,25.75,16.65,6.24,point_2,21.875,-17.0,ESH
2006-06,7.74,0.0,0.29,0.29,0.15,0.0,101.39,12.14,81.82,20.63,17.17,25.29,17.84,6.99,point_2,21.875,-17.0,ESH
2006-07,18.65,0.0,0.3,0.29,0.19,0.13,101.17,13.31,82.63,21.95,18.6,32.79,18.88,6.2,point_2,21.875,-17.0,ESH
2006-08,26.87,0.0,0.29,0.29,0.2,0.21,101.09,14.01,78.89,23.64,19.38,34.91,19.74,5.54,point_2,21.875,-17.0,ESH
2006-09,28.82,0.0,0.3,0.29,0.2,0.08,101.21,14.21,75.12,24.75,19.59,32.52,20.69,5.23,point_2,21.875,-17.0,ESH
2006-10,22.9,0.0,0.29,0.29,0.2,0.2,101.26,13.43,78.53,23.12,18.63,35.91,18.48,4.72,point_2,21.875,-17.0,ESH
2006-11,26.61,0.0,0.29,0.29,0.18,0.01,101.35,10.39,63.67,22.59,13.9,34.13,15.08,3.96,point_2,21.875,-17.0,ESH
2006-12,33.85,0.0,0.29,0.29,0.14,0.03,101.84,7.68,58.27,19.05,9.6,27.52,12.98,4.81,point_2,21.875,-17.0,ESH
2006-13,21.1,0.0,0.3,0.29,0.19,0.11,101.38,11.18,74.28,20.82,15.37,35.91,10.04,5.44,point_2,21.875,-17.0,ESH
2007-01,35.07,0.0,0.29,0.29,0.16,0.21,101.72,7.15,55.24,18.86,8.29,28.11,12.07,4.27,point_2,21.875,-17.0,ESH
